823	2529	3758	1	[0.82 - 0.14 - 0.01 - 0.03]
824	3054	3756	4	[0.00 - 0.00 - 0.05 - 0.94]
825	1818	3756	4	[0.00 - 0.03 - 0.22 - 0.75]
826	4088	3749	4	[0.00 - 0.02 - 0.22 - 0.76]
827	4263	3752	3	[0.06 - 0.14 - 0.41 - 0.39]
828	3619	3752	1	[0.73 - 0.22 - 0.01 - 0.05]
829	2425	3751	4	[0.12 - 0.35 - 0.09 - 0.44]
830	2792	3759	4	[0.02 - 0.11 - 0.28 - 0.59]
831	2366	3760	4	[0.25 - 0.19 - 0.05 - 0.51]
832	3397	3745	3	[0.01 - 0.18 - 0.41 - 0.40]
833	3399	3738	4	[0.02 - 0.12 - 0.28 - 0.58]
834	3151	3747	4	[0.05 - 0.05 - 0.06 - 0.84]
835	2893	3746	1	[0.55 - 0.15 - 0.02 - 0.27]
836	4115	3743	4	[0.00 - 0.01 - 0.13 - 0.86]
837	1877	3744	1	[0.96 - 0.04 - 0.00 - 0.00]
838	4144	3736	4	[0.00 - 0.05 - 0.38 - 0.57]
839	4146	3728	4	[0.00 - 0.00 - 0.15 - 0.85]
840	3484	3738	1	[0.54 - 0.38 - 0.03 - 0.06]
841	3426	3738	4	[0.01 - 0.03 - 0.15 - 0.81]
842	4246	3734	4	[0.01 - 0.05 - 0.22 - 0.71]
843	2307	3736	1	[0.60 - 0.20 - 0.02 - 0.18]
844	4207	3728	4	[0.00 - 0.01 - 0.11 - 0.88]
845	3461	3738	1	[0.39 - 0.36 - 0.05 - 0.19]
846	4102	3736	4	[0.00 - 0.01 - 0.11 - 0.88]
847	3818	3735	1	[0.94 - 0.03 - 0.00 - 0.02]
848	4013	3724	4	[0.05 - 0.14 - 0.12 - 0.69]
849	4013	3733	1	[0.63 - 0.35 - 0.01 - 0.01]
850	4052	3732	4	[0.02 - 0.13 - 0.31 - 0.54]
851	4134	3727	4	[0.00 - 0.01 - 0.08 - 0.91]
852	3330	3729	4	[0.00 - 0.01 - 0.10 - 0.89]
853	1790	3728	3	[0.00 - 0.04 - 0.64 - 0.32]
854	4052	3727	4	[0.07 - 0.15 - 0.28 - 0.50]
855	4102	3717	4	[0.00 - 0.02 - 0.16 - 0.82]
856	4103	3723	4	[0.00 - 0.02 - 0.24 - 0.74]
857	2810	3720	4	[0.36 - 0.17 - 0.02 - 0.45]
858	3173	3717	4	[0.01 - 0.05 - 0.25 - 0.70]
859	4159	3715	4	[0.00 - 0.01 - 0.16 - 0.83]
860	2159	3730	1	[0.82 - 0.13 - 0.00 - 0.05]
861	3071	3715	4	[0.01 - 0.03 - 0.07 - 0.89]
862	2560	3713	4	[0.13 - 0.22 - 0.18 - 0.48]
863	1982	3711	1	[0.99 - 0.01 - 0.00 - 0.01]
864	4314	3708	2	[0.36 - 0.42 - 0.07 - 0.15]
865	4121	3704	4	[0.00 - 0.02 - 0.31 - 0.67]
866	5642	3711	4	[0.00 - 0.00 - 0.01 - 0.99]
867	4201	3706	4	[0.00 - 0.00 - 0.05 - 0.94]
868	4225	3678	4	[0.16 - 0.35 - 0.08 - 0.42]
869	4213	3682	1	[0.87 - 0.12 - 0.00 - 0.01]
870	3328	3706	3	[0.01 - 0.13 - 0.46 - 0.39]
871	2741	3711	4	[0.19 - 0.08 - 0.04 - 0.69]
872	2501	3710	1	[0.80 - 0.16 - 0.00 - 0.03]
873	2186	3703	1	[0.98 - 0.01 - 0.00 - 0.00]
874	4169	3704	4	[0.00 - 0.00 - 0.04 - 0.95]
875	4180	3709	4	[0.00 - 0.00 - 0.06 - 0.94]
876	4158	3708	4	[0.00 - 0.00 - 0.09 - 0.90]
877	4017	3706	1	[0.79 - 0.18 - 0.01 - 0.03]
878	1886	3709	2	[0.29 - 0.40 - 0.04 - 0.27]
879	4090	3695	4	[0.00 - 0.01 - 0.11 - 0.88]
880	4097	3697	4	[0.10 - 0.13 - 0.30 - 0.48]
881	4099	3704	3	[0.01 - 0.04 - 0.68 - 0.28]
882	4102	3700	4	[0.01 - 0.09 - 0.45 - 0.45]
883	4148	3702	4	[0.00 - 0.01 - 0.13 - 0.86]
884	4153	3701	4	[0.01 - 0.13 - 0.34 - 0.51]
885	1208	3704	1	[0.93 - 0.04 - 0.00 - 0.03]
886	2162	3701	1	[0.87 - 0.11 - 0.00 - 0.02]
887	4177	3699	4	[0.03 - 0.13 - 0.15 - 0.69]
888	4178	3695	4	[0.00 - 0.00 - 0.04 - 0.96]
889	4191	3711	4	[0.00 - 0.02 - 0.25 - 0.73]
890	3100	3695	4	[0.00 - 0.01 - 0.11 - 0.88]
891	4206	3673	4	[0.04 - 0.26 - 0.18 - 0.52]
892	4177	3688	4	[0.00 - 0.00 - 0.02 - 0.98]
893	4094	3686	4	[0.01 - 0.07 - 0.25 - 0.67]
894	1651	3687	1	[0.95 - 0.04 - 0.00 - 0.00]
895	2733	3682	4	[0.01 - 0.03 - 0.30 - 0.66]
896	3150	3681	4	[0.00 - 0.01 - 0.05 - 0.94]
897	3699	3685	1	[0.81 - 0.14 - 0.00 - 0.05]
898	3184	3675	2	[0.04 - 0.58 - 0.32 - 0.06]
899	2994	3679	1	[0.95 - 0.04 - 0.00 - 0.01]
900	2880	3680	1	[0.61 - 0.26 - 0.02 - 0.11]
901	3120	3679	4	[0.35 - 0.15 - 0.06 - 0.45]
902	3539	3674	4	[0.06 - 0.35 - 0.24 - 0.35]
903	3538	3666	1	[0.85 - 0.11 - 0.00 - 0.03]
904	3918	3677	1	[0.71 - 0.26 - 0.01 - 0.02]
905	4331	3675	1	[0.55 - 0.25 - 0.02 - 0.19]
906	4153	3674	4	[0.00 - 0.01 - 0.08 - 0.92]
907	2029	3675	1	[0.96 - 0.03 - 0.00 - 0.01]
908	4242	3674	4	[0.00 - 0.02 - 0.14 - 0.83]
909	2331	3672	3	[0.00 - 0.04 - 0.76 - 0.21]
910	2332	3670	3	[0.00 - 0.13 - 0.74 - 0.13]
911	3276	3670	4	[0.01 - 0.05 - 0.37 - 0.58]
912	2605	3664	4	[0.00 - 0.01 - 0.17 - 0.82]
913	2598	3665	4	[0.00 - 0.01 - 0.23 - 0.75]
914	2355	3664	4	[0.01 - 0.02 - 0.18 - 0.79]
915	2358	3659	4	[0.02 - 0.12 - 0.41 - 0.45]
916	3174	3660	4	[0.15 - 0.13 - 0.09 - 0.62]
917	1987	3660	4	[0.00 - 0.01 - 0.13 - 0.85]
918	3865	3660	4	[0.17 - 0.28 - 0.05 - 0.50]
919	3377	3659	4	[0.02 - 0.02 - 0.07 - 0.89]
920	2232	3655	1	[0.98 - 0.02 - 0.00 - 0.00]
921	4143	3655	2	[0.03 - 0.46 - 0.31 - 0.21]
922	3719	3653	1	[0.94 - 0.05 - 0.00 - 0.01]
923	4074	3655	4	[0.00 - 0.02 - 0.19 - 0.79]
924	2262	3652	1	[0.42 - 0.19 - 0.03 - 0.36]
925	4190	3650	4	[0.00 - 0.02 - 0.07 - 0.91]
926	2364	3650	4	[0.01 - 0.11 - 0.22 - 0.66]
927	3527	3649	4	[0.26 - 0.26 - 0.12 - 0.36]
928	2567	3648	4	[0.15 - 0.11 - 0.04 - 0.70]
929	2542	3648	2	[0.39 - 0.50 - 0.03 - 0.08]
930	1979	3644	4	[0.01 - 0.03 - 0.32 - 0.64]
931	3691	3647	1	[0.91 - 0.08 - 0.00 - 0.01]
932	2347	3642	4	[0.03 - 0.07 - 0.16 - 0.74]
933	4346	3638	1	[0.91 - 0.06 - 0.00 - 0.02]
934	3246	3633	1	[0.61 - 0.18 - 0.05 - 0.16]
935	4072	3633	4	[0.00 - 0.03 - 0.43 - 0.53]
936	2522	3632	4	[0.24 - 0.20 - 0.10 - 0.46]
937	2525	3626	2	[0.14 - 0.31 - 0.31 - 0.24]
938	2521	3624	3	[0.03 - 0.24 - 0.41 - 0.32]
939	2420	3623	2	[0.11 - 0.38 - 0.24 - 0.27]
940	2430	3627	4	[0.00 - 0.02 - 0.23 - 0.75]
941	4224	3623	1	[0.36 - 0.22 - 0.09 - 0.34]
942	2382	3619	4	[0.04 - 0.15 - 0.26 - 0.56]
943	2431	3616	4	[0.02 - 0.02 - 0.08 - 0.87]
944	1769	3618	1	[0.60 - 0.31 - 0.01 - 0.07]
945	4137	3616	2	[0.31 - 0.39 - 0.05 - 0.26]
946	4128	3612	4	[0.02 - 0.09 - 0.29 - 0.61]
947	3739	3612	4	[0.21 - 0.30 - 0.08 - 0.41]
948	732	3611	1	[0.65 - 0.10 - 0.01 - 0.24]
949	2571	3610	4	[0.00 - 0.03 - 0.25 - 0.72]
950	2333	3608	4	[0.00 - 0.02 - 0.08 - 0.90]
951	3155	3605	4	[0.02 - 0.05 - 0.07 - 0.86]
952	2683	3607	1	[0.51 - 0.18 - 0.02 - 0.29]
953	4008	3604	4	[0.13 - 0.16 - 0.22 - 0.49]
954	2353	3605	4	[0.07 - 0.31 - 0.25 - 0.37]
955	4103	3598	4	[0.01 - 0.02 - 0.29 - 0.69]
956	4113	3601	2	[0.05 - 0.46 - 0.42 - 0.08]
957	2486	3601	4	[0.29 - 0.28 - 0.09 - 0.34]
958	2089	3603	4	[0.02 - 0.10 - 0.11 - 0.77]
959	2726	3602	4	[0.02 - 0.03 - 0.14 - 0.81]
960	2302	3592	4	[0.00 - 0.01 - 0.08 - 0.91]
961	2293	3596	2	[0.15 - 0.65 - 0.12 - 0.08]
962	2321	3597	4	[0.13 - 0.10 - 0.04 - 0.73]
963	2257	3595	1	[0.74 - 0.21 - 0.01 - 0.04]
964	4115	3596	4	[0.00 - 0.02 - 0.27 - 0.71]
965	4219	3593	4	[0.06 - 0.20 - 0.18 - 0.57]
966	3442	3592	3	[0.01 - 0.09 - 0.50 - 0.40]
967	2589	3592	4	[0.06 - 0.08 - 0.09 - 0.77]
968	2588	3585	2	[0.31 - 0.45 - 0.07 - 0.17]
969	4203	3591	4	[0.02 - 0.17 - 0.22 - 0.59]
970	1911	3590	4	[0.04 - 0.07 - 0.17 - 0.72]
971	4272	3584	2	[0.27 - 0.61 - 0.07 - 0.05]
972	3413	3585	4	[0.08 - 0.11 - 0.09 - 0.72]
973	2561	3585	4	[0.09 - 0.09 - 0.08 - 0.73]
974	2443	3580	4	[0.02 - 0.03 - 0.20 - 0.75]
975	3595	3579	1	[0.76 - 0.19 - 0.01 - 0.04]
976	2276	3574	4	[0.00 - 0.00 - 0.02 - 0.98]
977	1059	3573	4	[0.00 - 0.01 - 0.06 - 0.92]
978	4032	3554	4	[0.00 - 0.01 - 0.22 - 0.77]
979	4043	3563	3	[0.02 - 0.06 - 0.47 - 0.46]
980	4297	3569	4	[0.01 - 0.05 - 0.06 - 0.88]
981	3772	3567	1	[0.97 - 0.03 - 0.00 - 0.01]
982	4207	3562	4	[0.01 - 0.20 - 0.21 - 0.57]
983	2301	3562	4	[0.01 - 0.03 - 0.23 - 0.73]
984	3395	3564	4	[0.02 - 0.04 - 0.14 - 0.80]
985	4290	3556	1	[0.51 - 0.29 - 0.05 - 0.15]
986	2250	3557	2	[0.13 - 0.47 - 0.14 - 0.26]
987	4052	3556	4	[0.00 - 0.01 - 0.08 - 0.90]
988	4047	3567	4	[0.03 - 0.12 - 0.42 - 0.44]
989	2157	3554	1	[0.57 - 0.19 - 0.03 - 0.20]
990	3934	3544	1	[0.87 - 0.11 - 0.00 - 0.01]
991	3323	3550	4	[0.01 - 0.03 - 0.05 - 0.92]
992	2384	3549	4	[0.17 - 0.18 - 0.08 - 0.58]
993	3267	3548	4	[0.02 - 0.06 - 0.05 - 0.88]
994	2272	3549	2	[0.22 - 0.58 - 0.10 - 0.10]
995	4271	3546	4	[0.05 - 0.15 - 0.08 - 0.72]
996	3480	3541	1	[0.95 - 0.04 - 0.00 - 0.01]
997	4214	3543	4	[0.01 - 0.03 - 0.06 - 0.90]
998	4006	3541	3	[0.01 - 0.10 - 0.83 - 0.07]
999	1545	3537	1	[0.79 - 0.17 - 0.01 - 0.03]
1000	4237	3540	4	[0.00 - 0.01 - 0.21 - 0.78]
1001	4246	3536	4	[0.06 - 0.28 - 0.33 - 0.33]
1002	2364	3540	1	[0.51 - 0.31 - 0.02 - 0.16]
1003	5873	3535	4	[0.00 - 0.00 - 0.02 - 0.98]
1004	4224	3536	1	[0.96 - 0.03 - 0.00 - 0.00]
1005	1993	3532	4	[0.00 - 0.01 - 0.10 - 0.89]
1006	4198	3532	4	[0.01 - 0.07 - 0.16 - 0.76]
1007	4821	3534	2	[0.43 - 0.49 - 0.03 - 0.05]
1008	3214	3533	1	[0.59 - 0.15 - 0.01 - 0.25]
1009	2187	3533	4	[0.02 - 0.07 - 0.23 - 0.68]
1010	4191	3533	4	[0.01 - 0.02 - 0.07 - 0.90]
1011	3751	3531	2	[0.13 - 0.41 - 0.18 - 0.28]
1012	3266	3530	4	[0.21 - 0.25 - 0.18 - 0.36]
1013	2119	3530	1	[0.52 - 0.25 - 0.04 - 0.19]
1014	4232	3530	4	[0.00 - 0.01 - 0.09 - 0.90]
1015	4082	3530	4	[0.14 - 0.29 - 0.07 - 0.50]
1016	3782	3528	2	[0.22 - 0.41 - 0.08 - 0.30]
1017	2883	3529	4	[0.05 - 0.05 - 0.09 - 0.81]
1018	2212	3526	4	[0.00 - 0.01 - 0.16 - 0.83]
1019	2133	3525	4	[0.28 - 0.18 - 0.08 - 0.45]
1020	1933	3526	1	[0.83 - 0.11 - 0.00 - 0.07]
1021	4245	3521	4	[0.00 - 0.01 - 0.14 - 0.85]
1022	2636	3522	4	[0.01 - 0.02 - 0.20 - 0.77]
1023	1913	3521	2	[0.29 - 0.62 - 0.04 - 0.05]
1024	3630	3517	1	[0.88 - 0.09 - 0.00 - 0.03]
1025	4309	3516	1	[0.47 - 0.33 - 0.04 - 0.17]
1026	2679	3512	4	[0.39 - 0.05 - 0.01 - 0.55]
1027	3914	3512	1	[0.43 - 0.29 - 0.03 - 0.25]
1028	3828	3512	1	[0.53 - 0.37 - 0.02 - 0.07]
1029	4401	3510	1	[0.78 - 0.17 - 0.00 - 0.04]
1030	2715	3509	4	[0.24 - 0.18 - 0.08 - 0.50]
1031	3540	3507	1	[0.48 - 0.34 - 0.04 - 0.14]
1032	2198	3502	4	[0.01 - 0.10 - 0.32 - 0.57]
1033	2204	3500	4	[0.00 - 0.01 - 0.13 - 0.86]
1034	2305	3500	4	[0.07 - 0.13 - 0.15 - 0.64]
1035	4176	3497	1	[0.93 - 0.06 - 0.00 - 0.02]
1036	3446	3496	1	[0.97 - 0.02 - 0.00 - 0.00]
1037	2290	3498	4	[0.02 - 0.05 - 0.41 - 0.52]
1038	2052	3492	1	[0.95 - 0.05 - 0.00 - 0.00]
1039	2282	3486	4	[0.01 - 0.01 - 0.06 - 0.92]
1040	4237	3489	4	[0.00 - 0.01 - 0.11 - 0.88]
1041	2207	3489	4	[0.00 - 0.01 - 0.13 - 0.85]
1042	4277	3484	4	[0.00 - 0.02 - 0.14 - 0.84]
1043	2260	3487	4	[0.02 - 0.05 - 0.20 - 0.73]
1044	4249	3483	2	[0.16 - 0.51 - 0.12 - 0.22]
1045	3772	3483	1	[0.41 - 0.38 - 0.03 - 0.19]
1046	1959	3481	1	[0.95 - 0.03 - 0.00 - 0.01]
1047	4355	3480	1	[0.81 - 0.15 - 0.01 - 0.04]
1048	3344	3478	4	[0.00 - 0.01 - 0.27 - 0.71]
1049	4235	3480	4	[0.01 - 0.02 - 0.06 - 0.92]
1050	4240	3477	4	[0.00 - 0.01 - 0.04 - 0.95]
1051	2191	3484	4	[0.00 - 0.01 - 0.12 - 0.87]
1052	4441	3474	1	[0.48 - 0.47 - 0.01 - 0.03]
1053	4255	3472	4	[0.00 - 0.01 - 0.07 - 0.92]
1054	3909	3469	4	[0.01 - 0.04 - 0.06 - 0.89]
1055	3424	3468	4	[0.01 - 0.02 - 0.08 - 0.89]
1056	2403	3465	1	[0.91 - 0.09 - 0.00 - 0.00]
1057	4243	3462	4	[0.06 - 0.29 - 0.26 - 0.40]
1058	2187	3466	4	[0.01 - 0.04 - 0.08 - 0.87]
1059	1203	3462	1	[0.94 - 0.05 - 0.00 - 0.01]
1060	2493	3460	4	[0.20 - 0.19 - 0.06 - 0.55]
1061	3759	3458	1	[0.84 - 0.14 - 0.00 - 0.02]
1062	3873	3454	4	[0.00 - 0.02 - 0.26 - 0.72]
1063	1952	3457	4	[0.01 - 0.04 - 0.04 - 0.91]
1064	3942	3454	3	[0.00 - 0.05 - 0.76 - 0.18]
1065	3939	3453	3	[0.00 - 0.02 - 0.60 - 0.37]
1066	2603	3455	4	[0.07 - 0.07 - 0.10 - 0.76]
1067	4234	3451	4	[0.00 - 0.02 - 0.10 - 0.87]
1068	3922	3449	1	[0.88 - 0.07 - 0.00 - 0.05]
1069	1840	3446	1	[0.90 - 0.09 - 0.00 - 0.01]
1070	3708	3437	4	[0.02 - 0.05 - 0.20 - 0.74]
1071	2543	3442	4	[0.02 - 0.06 - 0.28 - 0.64]
1072	2519	3435	3	[0.01 - 0.08 - 0.61 - 0.30]
1073	3717	3439	4	[0.00 - 0.01 - 0.20 - 0.78]
1074	4267	3436	4	[0.01 - 0.03 - 0.09 - 0.88]
1075	4099	3437	2	[0.26 - 0.37 - 0.08 - 0.29]
1076	2461	3436	4	[0.00 - 0.01 - 0.07 - 0.92]
1077	2457	3433	4	[0.00 - 0.01 - 0.09 - 0.90]
1078	2561	3433	1	[0.80 - 0.16 - 0.01 - 0.03]
1079	4891	3431	1	[0.65 - 0.27 - 0.01 - 0.06]
1080	4430	3430	1	[0.95 - 0.04 - 0.00 - 0.01]
1081	2191	3428	4	[0.04 - 0.07 - 0.17 - 0.72]
1082	1935	3426	2	[0.15 - 0.54 - 0.19 - 0.12]
1083	2463	3417	4	[0.02 - 0.06 - 0.27 - 0.65]
1084	2442	3423	2	[0.23 - 0.56 - 0.11 - 0.10]
1085	2434	3423	1	[0.59 - 0.37 - 0.02 - 0.02]
1086	3924	3418	1	[0.96 - 0.03 - 0.00 - 0.01]
1087	2015	3418	1	[0.68 - 0.14 - 0.02 - 0.17]
1088	4534	3417	1	[0.65 - 0.29 - 0.01 - 0.06]
1089	2590	3415	4	[0.01 - 0.04 - 0.24 - 0.71]
1090	2205	3416	4	[0.11 - 0.17 - 0.11 - 0.62]
1091	4301	3406	1	[0.75 - 0.15 - 0.01 - 0.09]
1092	2459	3402	4	[0.01 - 0.02 - 0.10 - 0.87]
1093	2223	3406	2	[0.18 - 0.44 - 0.06 - 0.32]
1094	2301	3404	1	[0.42 - 0.29 - 0.04 - 0.25]
1095	2545	3403	1	[0.78 - 0.11 - 0.01 - 0.10]
1096	2182	3402	1	[0.62 - 0.21 - 0.03 - 0.14]
1097	4194	3390	3	[0.01 - 0.24 - 0.50 - 0.26]
1098	4198	3386	4	[0.13 - 0.18 - 0.21 - 0.48]
1099	4193	3385	2	[0.13 - 0.56 - 0.21 - 0.10]
1100	2223	3400	4	[0.05 - 0.08 - 0.11 - 0.77]
1101	2695	3397	4	[0.11 - 0.19 - 0.23 - 0.48]
1102	2376	3395	4	[0.13 - 0.14 - 0.14 - 0.59]
1103	4266	3397	4	[0.06 - 0.08 - 0.12 - 0.74]
1104	1072	3398	4	[0.01 - 0.06 - 0.30 - 0.63]
1105	2420	3394	1	[0.54 - 0.36 - 0.03 - 0.07]
1106	3903	3393	1	[0.80 - 0.16 - 0.00 - 0.04]
1107	4033	3386	1	[0.98 - 0.02 - 0.00 - 0.00]
1108	4447	3387	1	[0.79 - 0.18 - 0.00 - 0.03]
1109	2368	3387	4	[0.00 - 0.01 - 0.08 - 0.91]
1110	2217	3385	1	[0.44 - 0.30 - 0.09 - 0.17]
1111	2446	3391	3	[0.01 - 0.06 - 0.57 - 0.37]
1112	3117	3384	4	[0.00 - 0.01 - 0.01 - 0.98]
1113	1051	3371	4	[0.00 - 0.01 - 0.18 - 0.81]
1114	1024	3380	4	[0.00 - 0.01 - 0.24 - 0.75]
1115	1013	3381	4	[0.02 - 0.12 - 0.36 - 0.51]
1116	1015	3375	1	[0.74 - 0.24 - 0.01 - 0.02]
1117	2569	3377	4	[0.05 - 0.09 - 0.10 - 0.76]
1118	6050	3377	4	[0.00 - 0.00 - 0.02 - 0.98]
1119	4232	3375	4	[0.04 - 0.21 - 0.13 - 0.62]
1120	3709	3375	1	[0.78 - 0.14 - 0.01 - 0.08]
1121	3879	3372	4	[0.02 - 0.18 - 0.24 - 0.56]
1122	3874	3369	4	[0.00 - 0.01 - 0.12 - 0.86]
1123	2517	3374	4	[0.06 - 0.07 - 0.07 - 0.80]
1124	3059	3365	4	[0.01 - 0.01 - 0.03 - 0.95]
1125	3053	3367	4	[0.00 - 0.00 - 0.01 - 0.99]
1126	3065	3363	4	[0.00 - 0.00 - 0.00 - 0.99]
1127	2267	3369	1	[0.46 - 0.41 - 0.04 - 0.08]
1128	1975	3370	4	[0.01 - 0.02 - 0.09 - 0.89]
1129	469	3366	4	[0.00 - 0.00 - 0.01 - 0.98]
1130	2550	3364	4	[0.24 - 0.10 - 0.04 - 0.61]
1131	2589	3367	4	[0.09 - 0.19 - 0.12 - 0.60]
1132	2068	3361	1	[0.40 - 0.19 - 0.04 - 0.37]
1133	1998	3360	4	[0.08 - 0.14 - 0.14 - 0.64]
1134	4230	3355	4	[0.01 - 0.03 - 0.29 - 0.67]
1135	2192	3360	4	[0.00 - 0.01 - 0.27 - 0.72]
1136	1043	3351	3	[0.02 - 0.16 - 0.47 - 0.35]
1137	2531	3359	4	[0.02 - 0.11 - 0.07 - 0.80]
1138	4184	3357	2	[0.14 - 0.44 - 0.11 - 0.32]
1139	3139	3357	1	[0.69 - 0.13 - 0.03 - 0.15]
1140	2101	3357	4	[0.08 - 0.17 - 0.16 - 0.60]
1141	2378	3355	4	[0.00 - 0.02 - 0.21 - 0.77]
1142	2403	3353	4	[0.01 - 0.08 - 0.45 - 0.46]
1143	2138	3352	4	[0.04 - 0.23 - 0.23 - 0.51]
1144	4381	3350	1	[0.79 - 0.18 - 0.00 - 0.03]
1145	3862	3351	2	[0.19 - 0.56 - 0.12 - 0.13]
1146	3865	3347	4	[0.04 - 0.09 - 0.11 - 0.76]
1147	1967	3352	2	[0.30 - 0.34 - 0.14 - 0.22]
1148	2190	3344	4	[0.00 - 0.02 - 0.28 - 0.70]
1149	2025	3350	4	[0.01 - 0.03 - 0.07 - 0.89]
1150	2933	3344	4	[0.00 - 0.02 - 0.44 - 0.53]
1151	2215	3345	4	[0.00 - 0.01 - 0.28 - 0.71]
1152	4190	3342	3	[0.00 - 0.01 - 0.53 - 0.46]
1153	4196	3339	4	[0.00 - 0.02 - 0.30 - 0.68]
1154	2561	3344	4	[0.22 - 0.20 - 0.09 - 0.48]
1155	2205	3340	4	[0.00 - 0.02 - 0.17 - 0.80]
1156	2008	3339	4	[0.00 - 0.01 - 0.07 - 0.92]
1157	4945	3342	1	[0.91 - 0.06 - 0.00 - 0.03]
1158	2529	3339	1	[0.98 - 0.02 - 0.00 - 0.00]
1159	2348	3342	4	[0.00 - 0.01 - 0.12 - 0.87]
1160	3036	3336	4	[0.01 - 0.02 - 0.10 - 0.87]
1161	2568	3339	4	[0.00 - 0.01 - 0.09 - 0.90]
1162	2570	3334	4	[0.00 - 0.00 - 0.07 - 0.93]
1163	4338	3336	1	[0.77 - 0.20 - 0.01 - 0.03]
1164	4046	3337	1	[0.85 - 0.13 - 0.00 - 0.02]
1165	2438	3333	2	[0.27 - 0.45 - 0.06 - 0.22]
1166	4250	3333	4	[0.02 - 0.06 - 0.09 - 0.83]
1167	2421	3329	4	[0.01 - 0.02 - 0.11 - 0.87]
1168	3967	3330	2	[0.32 - 0.64 - 0.02 - 0.03]
1169	3315	3327	3	[0.01 - 0.15 - 0.72 - 0.12]
1170	2044	3328	1	[0.76 - 0.15 - 0.01 - 0.08]
1171	2015	3326	4	[0.00 - 0.01 - 0.15 - 0.84]
1172	2025	3322	1	[0.80 - 0.15 - 0.01 - 0.04]
1173	2036	3319	2	[0.02 - 0.53 - 0.35 - 0.11]
1174	4260	3320	2	[0.02 - 0.53 - 0.39 - 0.05]
1175	4327	3326	2	[0.24 - 0.40 - 0.08 - 0.27]
1176	4038	3324	1	[0.82 - 0.13 - 0.01 - 0.04]
1177	3722	3323	4	[0.01 - 0.03 - 0.25 - 0.71]
1178	3724	3313	1	[0.91 - 0.06 - 0.00 - 0.03]
1179	2551	3320	4	[0.00 - 0.02 - 0.19 - 0.78]
1180	2385	3321	1	[0.45 - 0.23 - 0.05 - 0.27]
1181	4196	3305	4	[0.00 - 0.03 - 0.17 - 0.80]
1182	4179	3306	4	[0.02 - 0.05 - 0.13 - 0.81]
1183	4187	3304	4	[0.00 - 0.07 - 0.44 - 0.49]
1184	4189	3319	4	[0.00 - 0.01 - 0.35 - 0.63]
1185	4186	3312	4	[0.00 - 0.03 - 0.48 - 0.49]
1186	2172	3319	3	[0.02 - 0.18 - 0.43 - 0.37]
1187	2140	3318	4	[0.01 - 0.03 - 0.21 - 0.75]
1188	2561	3317	4	[0.00 - 0.01 - 0.10 - 0.90]
1189	2567	3314	4	[0.03 - 0.06 - 0.33 - 0.58]
1190	2558	3313	4	[0.00 - 0.01 - 0.22 - 0.78]
1191	2440	3319	4	[0.01 - 0.02 - 0.13 - 0.84]
1192	2068	3315	1	[0.92 - 0.07 - 0.00 - 0.01]
1193	3920	3314	1	[0.83 - 0.16 - 0.00 - 0.01]
1194	2132	3313	4	[0.09 - 0.16 - 0.07 - 0.67]
1195	4267	3322	4	[0.01 - 0.02 - 0.16 - 0.81]
1196	1948	3310	2	[0.23 - 0.57 - 0.09 - 0.12]
1197	4272	3301	2	[0.07 - 0.76 - 0.15 - 0.02]
1198	4262	3298	4	[0.05 - 0.08 - 0.12 - 0.75]
1199	2099	3306	4	[0.01 - 0.09 - 0.44 - 0.46]
1200	3753	3306	4	[0.04 - 0.05 - 0.16 - 0.76]
1201	2472	3304	4	[0.00 - 0.01 - 0.11 - 0.88]
1202	2416	3303	1	[0.62 - 0.19 - 0.02 - 0.17]
1203	3697	3302	4	[0.00 - 0.03 - 0.17 - 0.80]
1204	2463	3297	4	[0.03 - 0.08 - 0.20 - 0.69]
1205	2237	3287	4	[0.03 - 0.04 - 0.06 - 0.87]
1206	2243	3290	2	[0.07 - 0.50 - 0.15 - 0.28]
1207	2251	3290	2	[0.14 - 0.37 - 0.26 - 0.23]
1208	4182	3295	4	[0.00 - 0.02 - 0.17 - 0.81]
1209	4178	3290	4	[0.00 - 0.00 - 0.05 - 0.94]
1210	1951	3294	4	[0.06 - 0.19 - 0.28 - 0.47]
1211	4277	3290	4	[0.07 - 0.16 - 0.14 - 0.63]
1212	4083	3293	4	[0.01 - 0.03 - 0.19 - 0.76]
1213	4233	3291	4	[0.10 - 0.22 - 0.13 - 0.55]
1214	2170	3288	1	[0.98 - 0.02 - 0.00 - 0.00]
1215	5031	3288	1	[0.98 - 0.01 - 0.00 - 0.00]
1216	2532	3288	4	[0.02 - 0.05 - 0.17 - 0.76]
1217	4180	3277	4	[0.00 - 0.01 - 0.13 - 0.86]
1218	4175	3275	4	[0.00 - 0.02 - 0.38 - 0.60]
1219	3713	3284	2	[0.21 - 0.52 - 0.13 - 0.13]
1220	4265	3280	4	[0.31 - 0.28 - 0.05 - 0.36]
1221	2587	3278	1	[0.90 - 0.07 - 0.00 - 0.03]
1222	2448	3278	4	[0.25 - 0.17 - 0.05 - 0.53]
1223	2391	3280	1	[0.47 - 0.25 - 0.03 - 0.25]
1224	2230	3276	4	[0.15 - 0.11 - 0.09 - 0.66]
1225	2348	3277	4	[0.00 - 0.01 - 0.04 - 0.95]
1226	1696	3277	1	[0.84 - 0.12 - 0.00 - 0.03]
1227	406	3282	4	[0.00 - 0.00 - 0.03 - 0.97]
