        25    3138.000    5400.000    65.00087   -54.91259    22.98700     0.12300    22.88900     0.13200    22.96500     0.07500    22.60600     0.04600    21.53900     0.06100     1.64000   1.300e+07   3.000e+07   1.200e+07   4.816e+04   1.024e+05   4.045e+04     0.61000     0.65000     0.55000     0.01879    -0.16801     0.14309    -0.02661     0.01179     1.83086     0.13908         5         3.0         3         3.0         1.0         0.0         0.0
        26    3141.669    5398.000    65.00080   -54.91261    22.20600     0.08100    22.35200     0.10600    22.91100     0.06700    22.54300     0.04300    21.18800     0.05700     1.47000   9.000e+06   9.000e+06   9.000e+06   3.051e+04   3.355e+04   2.764e+04     0.50000     0.53000     0.47000     0.15666    -0.08194     0.06776    -0.09744     0.13976     5.25419     0.00127         5         2.0         4         2.0         1.0         4.0         0.0
        27    3087.000    5389.000    65.00185   -54.91271    23.21500     0.13500    23.12400     0.14800    23.27200     0.07100    23.10900     0.04600    22.57900     0.06300     1.51300   4.000e+07   1.000e+08   7.000e+06   3.339e+04   4.672e+04   6.467e+03     0.36000     0.46000     0.27000    -0.06756    -0.10956     0.12634    -0.02386     0.00194     1.32360     0.26464         5         2.0         3         2.0         1.0         0.0         0.0
        28    3154.000    5386.000    65.00056   -54.91274    21.55100     0.07500    21.43600     0.09500    22.33500     0.06500    22.09900     0.04200    21.59800     0.05700     1.46900   1.300e+07   3.000e+07   1.000e+06   2.693e+04   5.437e+04   2.323e+04     0.27000     0.60000     0.21000    -0.06386     0.18124    -0.01885     0.01834    -0.02755     1.45634     0.22428         5         3.0         6         4.0         3.0         0.0         3.0
        29    3106.067    5383.000    65.00148   -54.91277    23.23000     0.14600    23.44100     0.16900    24.21300     0.09500    23.86400     0.05200    23.21800     0.07000     1.61700   1.100e+07   2.000e+07   8.000e+06   4.893e+03   9.920e+03   2.706e+03     0.29000     0.34000     0.25000     0.03794    -0.04356    -0.03726     0.01584    -0.00706     0.13175     0.94122         5         4.0         0         0.0         4.0         0.0         3.0
        30    3169.082    5376.028    65.00027   -54.91285    21.72000     0.08200    22.15100     0.10600    23.34100     0.08000    23.53900     0.05800    23.48500     0.10800     1.69500   1.000e+06   6.000e+06   1.000e+06   3.172e+03   3.684e+03   1.269e+03     0.18000     0.24000     0.00000     0.09384    -0.12746     0.02224    -0.05366     0.24694     2.66230     0.04628         5         3.0         0         0.0         3.0         0.0         0.0
        31    3059.080    5352.000    65.00238   -54.91312    20.04400     0.06900    20.46700     0.09000    22.09100     0.06300    22.16900     0.04500    22.12600     0.06000     1.63200   1.000e+06   1.000e+06   1.000e+06   1.018e+04   1.130e+04   8.823e+03     0.14000     0.17000     0.10000     0.24690     0.08600    -0.16510    -0.08200     0.26590    12.70984     0.00000         5         3.0         3         3.0         3.0         0.0         0.0
        32    3268.000    5352.000    64.99838   -54.91312    20.79200     0.07500    21.08400     0.09400    22.46100     0.06600    22.47300     0.04800    21.97300     0.06300     1.44700   9.000e+06   9.000e+06   9.000e+06   7.070e+03   7.570e+03   7.070e+03     0.00000     0.02000     0.00000    -0.03164     0.21786     0.00256    -0.04714     0.03696     1.97807     0.11486         5         1.0         6         4.0         3.0         0.0         1.0
        33    3309.182    5343.000    64.99760   -54.91322    23.93500     0.23400    23.80100     0.21500    24.51100     0.13100    24.11800     0.06100    23.40200     0.08600     1.37200   1.200e+07   3.000e+07   1.000e+06   5.555e+03   1.466e+04   2.598e+03     0.39000     0.81000     0.32000    -0.06432     0.06167    -0.02592     0.01618    -0.01892     0.10554     0.95688         5         2.0         0         0.0         2.0         0.0         0.0
        34    3257.133    5336.000    64.99859   -54.91329    21.99000     0.11000    22.04700     0.11000    22.71000     0.06800    22.65500     0.05000    21.84300     0.06400     1.36200   1.500e+07   1.500e+07   1.500e+07   2.564e+04   2.908e+04   2.321e+04     0.30000     0.34000     0.27000    -0.07360    -0.02650     0.12000    -0.03910     0.01470     1.33859     0.25977         5         4.0         6         4.0         3.0         0.0         4.0
        35    2849.972    5331.000    65.00639   -54.91335    24.56800     0.40100    24.25100     0.32400    23.97900     0.09100    22.95300     0.04500    21.48700     0.05600     1.56300   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000         0         0.0         0         0.0         0.0         0.0         0.0
        36    3235.000    5323.788    64.99902   -54.91343    21.63700     0.08500    22.15700     0.11400    23.52100     0.10700    23.50100     0.06700    22.69900     0.06800     1.60200   9.000e+06   9.000e+06   9.000e+06   3.207e+03   3.668e+03   2.990e+03     0.02000     0.06000     0.00000     0.11033     0.10543    -0.11467    -0.15237     0.20573     5.71114     0.00066         5         3.0         1         0.0         3.0         3.0         0.0
        37    3256.000    5321.000    64.99861   -54.91346    20.69600     0.07100    20.84400     0.09100    21.97100     0.06200    22.00000     0.04300    21.50700     0.05900     1.60800   1.500e+07   1.500e+07   1.500e+07   2.543e+04   2.720e+04   2.372e+04     0.10000     0.12000     0.08000    -0.04730     0.16310     0.02480    -0.02070    -0.00150     1.20871     0.30477         5         3.0         3         3.0         3.0         0.0         0.0
        38    3264.630    5320.000    64.99845   -54.91347    22.15100     0.13000    23.00500     0.21900    24.29400     0.19500    23.91300     0.12200    21.82700     0.06100     1.51300   9.000e+06   1.500e+07   9.000e+06   3.294e+04   8.544e+04   2.501e+04     0.88000     1.04000     0.76000     2.51138     1.11828     0.18278    -0.34012     0.09328    26.79904     0.00000         5         4.0         3         4.0         4.0         0.0         0.0
        39    3171.000    5322.000    65.00024   -54.91344    22.84300     0.10300    23.33100     0.13500    23.99900     0.08400    24.15600     0.06500    22.99700     0.06700     1.38100   9.000e+06   9.000e+06   9.000e+06   3.338e+03   3.911e+03   2.917e+03     0.22000     0.27000     0.18000     0.14392    -0.08868     0.20772    -0.20608     0.22842     9.62890     0.00000         5         1.0         0         0.0         1.0         0.0         0.0
        40    3383.344    5325.000    64.99618   -54.91341    21.44800     0.07600    21.90200     0.09900    23.27800     0.07500    23.37300     0.05300    23.51100     0.10000     1.57200   1.000e+06   2.000e+06   1.000e+06   3.155e+03   3.528e+03   2.431e+03     0.14000     0.17000     0.10000     0.11530    -0.07660    -0.07970    -0.01360     0.15330     2.01351     0.10966         5         2.0         0         0.0         2.0         0.0         0.0
        41    3711.034    5314.000    64.98990   -54.91353    24.70500     0.50700    26.75200     3.44900    19.07800     0.05900    25.56500     0.15100    25.98700     0.73100     1.59100   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000         0         0.0         0         0.0         0.0         0.0         0.0
        42    3269.000    5311.000    64.99837   -54.91357    22.84000     0.24400    24.14600     0.72600    24.48100     0.25800    24.61200     0.24100    22.40900     0.06500     2.19600   1.500e+07   2.000e+07   9.000e+06   5.146e+04   9.827e+04   1.782e+04     1.05000     1.29000     0.82000     3.02080   200.00000     0.71950    -0.35450     0.02120    12.35556     0.00000         4         4.0         1         0.0         4.0         4.0         0.0
        43    3278.000    5300.613    64.99819   -54.91368    22.24200     0.09500    22.33300     0.11400    23.29300     0.07800    23.12800     0.05000    22.12400     0.06000     1.38600   9.000e+06   9.000e+06   9.000e+06   9.263e+03   1.050e+04   8.393e+03     0.28000     0.32000     0.25000     0.01938     0.10778     0.05778    -0.09352     0.10178     2.60276     0.05014         5         2.0         3         2.0         2.0         0.0         0.0
        44    3236.224    5298.000    64.99899   -54.91371    22.13600     0.11000    22.23000     0.11500    23.80500     0.11900    23.77400     0.08300    23.65000     0.14000     1.42300   1.000e+06   1.000e+06   1.000e+06   2.856e+03   3.581e+03   2.337e+03     0.22000     0.28000     0.17000     0.04779     0.11149    -0.15711    -0.04301     0.26929     2.07618     0.10101         5         4.0         1         0.0         4.0         4.0         4.0
        45    3242.000    5299.977    64.99888   -54.91369    21.93300     0.10400    22.19300     0.10800    22.61000     0.07300    22.28700     0.04900    21.80800     0.06300     1.37700   3.000e+07   4.000e+07   3.000e+07   5.117e+04   6.246e+04   4.488e+04     0.31000     0.34000     0.27000     0.11892    -0.15408    -0.01668     0.04942    -0.03408     1.61651     0.18315         5         3.0         3         3.0         3.0         0.0         0.0
        46    3304.409    5299.480    64.99769   -54.91369    21.94500     0.08900    22.48400     0.11400    23.70200     0.08500    23.98600     0.07700    23.75800     0.11300     1.63900   1.000e+06   2.000e+06   1.000e+06   2.037e+03   2.465e+03   1.446e+03     0.15000     0.20000     0.10000     0.15708    -0.13292     0.01368    -0.11892     0.39938     5.22401     0.00132         5         4.0         0         0.0         4.0         0.0         4.0
        47    3385.000    5296.000    64.99614   -54.91373    23.29300     0.12900    23.14300     0.11900    24.19900     0.09500    24.14200     0.06200    23.57700     0.09100     1.50400   2.000e+07   2.000e+07   1.100e+07   5.362e+03   6.110e+03   2.692e+03     0.18000     0.24000     0.14000    -0.10063     0.26387     0.01947    -0.04323     0.03307     1.73937     0.15651         5         4.0         1         0.0         1.0         4.0         4.0
        48    2678.000    5286.285    65.00968   -54.91384    22.73300     0.10000    22.55000     0.10900    22.42100     0.06200    22.11200     0.04200    21.14100     0.05600     1.56500   4.000e+07   4.000e+07   3.000e+07   1.727e+05   1.953e+05   1.461e+05     0.59000     0.63000     0.56000     0.07711    -0.14739     0.15301    -0.07189     0.07301     4.22356     0.00541         5         1.0         3         1.0         1.0         0.0         0.0
        49    2888.024    5285.140    65.00566   -54.91385    23.71100     0.18000    23.23400     0.12800    24.03200     0.08400    23.85000     0.05300    23.59900     0.09100     1.48300   3.000e+06   5.000e+06   2.000e+06   5.476e+03   7.451e+03   4.637e+03     0.64000     0.68000     0.49000    -0.15338     0.01232     0.09412    -0.00508    -0.03758     0.72814     0.53502         5         1.0         0         0.0         1.0         0.0         0.0
        50    2679.281    5273.226    65.00966   -54.91398    23.66900     0.18500    23.29500     0.14100    23.34000     0.07500    23.28600     0.04500    22.73900     0.07500     1.56000   1.000e+08   1.000e+08   5.000e+07   4.209e+04   4.892e+04   3.071e+04     0.29000     0.42000     0.24000    -0.07734     0.06996     0.17646    -0.07184     0.08826     3.04502     0.02755         5         1.0         3         1.0         1.0         0.0         0.0
        51    3376.327    5270.000    64.99631   -54.91402    23.05100     0.13000    23.82200     0.20400    25.02700     0.18400    25.33100     0.18200    22.90900     0.07200     1.57600   1.500e+07   1.500e+07   9.000e+06   2.975e+04   4.342e+04   8.419e+03     1.04000     1.23000     0.75000     3.34302     1.80812     0.72722    -0.51018     0.09872    34.97357     0.00000         5         0.0         0         0.0         0.0         0.0         0.0
        52    3301.000    5264.337    64.99775   -54.91408    25.88300     1.79700    29.07500    28.04100    25.62800     0.32200    24.92100     0.12200    22.80000     0.06900     1.44000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000         0         0.0         0         0.0         0.0         0.0         0.0
        53    3112.460    5257.337    65.00136   -54.91416    22.07600     0.08100    21.98700     0.09500    22.32100     0.06200    22.20900     0.04200    21.65900     0.05600     1.58700   4.000e+07   4.000e+07   4.000e+07   6.805e+04   7.500e+04   6.363e+04     0.31000     0.34000     0.29000    -0.01802    -0.00082     0.09488    -0.05812     0.05758     1.74029     0.15632         5         1.0         3         1.0         1.0         0.0         0.0
        54    2942.000    5250.111    65.00462   -54.91424    23.26900     0.13800    23.60200     0.17000    23.79300     0.07900    23.74200     0.05100    23.27600     0.07900     1.54200   4.000e+07   4.000e+07   3.000e+07   1.379e+04   1.560e+04   1.070e+04     0.25000     0.29000     0.20000     0.14148    -0.18922     0.10418    -0.05182     0.06368     1.89310     0.12830         5         2.0         1         0.0         1.0         2.0         0.0
        55    2908.709    5237.000    65.00526   -54.91438    22.83100     0.10700    22.76300     0.10600    22.95700     0.06600    22.78800     0.04400    22.35100     0.06100     1.72400   5.000e+07   1.000e+08   7.000e+06   4.520e+04   5.667e+04   8.048e+03     0.33000     0.42000     0.21000     0.03248    -0.04312     0.07238    -0.03722     0.02528     0.76513     0.51340         5         1.0         3         1.0         1.0         0.0         0.0
        56    3196.340    5224.000    64.99976   -54.91452    22.45200     0.11100    22.26000     0.10000    23.60600     0.07800    23.16800     0.05000    22.28100     0.06800     1.45000   9.000e+06   9.000e+06   9.000e+06   8.803e+03   9.679e+03   7.712e+03     0.30000     0.33000     0.26000    -0.00797     0.33823    -0.11597    -0.01397     0.03623     3.75534     0.01037         5         2.0         3         2.0         3.0         0.0         0.0
        57    3213.005    5231.000    64.99944   -54.91445    22.45700     0.10100    22.53700     0.11500    23.91500     0.11000    23.57600     0.05800    23.32700     0.09000     1.53200   8.000e+06   1.100e+07   8.000e+06   1.983e+03   3.464e+03   1.721e+03     0.07000     0.10000     0.03000    -0.03306     0.30554    -0.12426     0.00324    -0.00456     2.30361     0.07479         5         4.0         1         0.0         4.0         4.0         4.0
        58    3215.000    5226.786    64.99940   -54.91449    21.44700     0.07400    21.43900     0.09500    22.94900     0.07200    22.56600     0.04500    22.13500     0.06200     1.49800   1.000e+07   1.000e+07   9.000e+06   8.900e+03   9.841e+03   7.607e+03     0.12000     0.15000     0.10000    -0.03133     0.34307    -0.16583     0.05807    -0.01503     5.86710     0.00053         5         4.0         6         4.0         3.0         0.0         4.0
        59    3222.000    5221.000    64.99927   -54.91456    21.38800     0.07500    21.52800     0.09800    22.92200     0.07200    22.62500     0.04400    22.22600     0.07000     1.58000   1.000e+07   1.000e+07   9.000e+06   7.829e+03   8.672e+03   6.945e+03     0.09000     0.12000     0.07000    -0.02562     0.23978    -0.12612     0.04148    -0.02142     3.11330     0.02510         5         3.0         3         3.0         3.0         0.0         0.0
        60    3217.952    5218.614    64.99934   -54.91459    21.16900     0.07800    21.34600     0.09700    22.89300     0.07800    22.64700     0.05000    22.36300     0.08300     1.52200   1.000e+07   1.000e+07   9.000e+06   6.015e+03   6.690e+03   5.328e+03     0.01000     0.04000     0.00000    -0.03496     0.29864    -0.14855     0.04725    -0.01846     4.17419     0.00579         5         2.0         3         2.0         3.0         0.0         0.0
        61    2822.000    5216.000    65.00692   -54.91461    21.00000     0.07000    20.95100     0.09000    21.29600     0.06000    21.15000     0.04100    20.53700     0.05500     1.58400   3.000e+07   4.000e+07   3.000e+07   1.747e+05   2.008e+05   1.576e+05     0.35000     0.37000     0.32000    -0.02797    -0.04127     0.13163    -0.01807    -0.02387     1.68022     0.16884         5         1.0         3         1.0         1.0         0.0         0.0
        62    3189.917    5219.543    64.99988   -54.91457    23.74700     0.31900    22.94300     0.11400    23.76300     0.11300    23.49700     0.07300    22.78400     0.10200     1.45600   1.000e+06   3.000e+06   1.000e+06   1.919e+04   2.241e+04   1.250e+04     0.76000     0.82000     0.70000    -0.21470     0.07920     0.10560    -0.06700     0.04450     0.95817     0.41138         5         4.0         0         0.0         4.0         0.0         4.0
        63    3191.000    5214.778    64.99986   -54.91463    21.99500     0.08600    22.23500     0.10200    23.47200     0.07200    23.44600     0.05100    23.25800     0.09400     1.48800   1.100e+07   2.000e+07   1.100e+07   3.048e+03   6.273e+03   3.048e+03     0.00000     0.04000     0.00000    -0.07008     0.19342    -0.00327     0.01163    -0.06147     1.41052     0.23752         5         3.0         0         0.0         3.0         0.0         0.0
        64    3272.000    5190.875    64.99831   -54.91489    19.78300     0.06800    20.01000     0.08900    21.51500     0.06000    21.46200     0.04200    21.23400     0.05900     1.35900   1.500e+07   1.500e+07   1.000e+07   2.951e+04   3.049e+04   1.823e+04     0.00000     0.01000     0.00000     0.06183     0.32403    -0.10367     0.03213    -0.07157     5.37196     0.00107         5         2.0         3         2.0         3.0         0.0         0.0
        65    3281.949    5211.093    64.99812   -54.91467    20.14700     0.06900    20.46100     0.09000    21.84900     0.06300    21.97700     0.04300    21.93300     0.06100     1.81200   1.000e+06   1.000e+06   1.000e+06   1.456e+04   1.614e+04   1.308e+04     0.20000     0.23000     0.17000     0.14040     0.00999    -0.05491    -0.08030     0.18109     5.22908     0.00131         5         3.0         3         3.0         3.0         0.0         0.0
        66    3277.670    5201.180    64.99820   -54.91478    19.75800     0.07300    20.15300     0.09100    21.73700     0.06900    21.80000     0.05100    21.79700     0.07700     1.36200   1.000e+06   1.000e+06   1.000e+06   1.347e+04   1.557e+04   1.158e+04     0.13000     0.17000     0.09000     0.16513     0.04533    -0.15737    -0.04947     0.27293     7.15707     0.00008         5         2.0         4         2.0         3.0         2.0         0.0
